time_s,roll_deg,pitch_deg,yaw_deg
1779965529.1631782,-1.4961314112362578,1.5215472313034408,-46.94742246130247
1779965529.1651692,-1.4769398040245745,1.5213051073860029,-46.943479091116735
1779965529.1671607,-1.457864089881816,1.5174813776719378,-46.93983563131227
1779965529.1691523,-1.4389578054657088,1.512015594076427,-46.93678892334506
1779965529.1711442,-1.4188300421781743,1.5115754571646403,-46.93424309536334
1779965529.1731358,-1.3992548263878923,1.5106132238344523,-46.93133776333174
1779965529.175128,-1.3807244585534515,1.5074171865575952,-46.927813528027436
1779965529.1771193,-1.3615691296296801,1.503453831312706,-46.92381689491441
1779965529.1791122,-1.3425158678593163,1.4985689205983965,-46.91973059830564
1779965529.1811042,-1.3232232641345005,1.4938675983314422,-46.916035162689184
1779965529.1830955,-1.3031751484790945,1.4904493480012877,-46.913024728772704
1779965529.1850872,-1.283001592852736,1.4864269187975552,-46.91036057034434
1779965529.187079,-1.2628811012105718,1.4828387229929727,-46.90747935880696
1779965529.189071,-1.2432776084069872,1.4808280189796947,-46.90407322892363
1779965529.191063,-1.224618425912793,1.4784755438187582,-46.90021766074613
1779965529.1930552,-1.2061011436679143,1.4754343783730086,-46.89639492027818
1779965529.1950512,-1.187230612640961,1.4719755149233547,-46.89280390267662
1779965529.197062,-1.1679047381556937,1.4668921690301804,-46.88935892008607
1779965529.199054,-1.14740310382188,1.460749532854985,-46.88570572583336
1779965529.2010489,-1.128143045722611,1.457633734071794,-46.8817570974692
1779965529.2030406,-1.1101606690657124,1.457096115258449,-46.877694774504356
1779965529.2050362,-1.092280198823977,1.4544866301456358,-46.873652787981136
1779965529.2070389,-1.0752729186497445,1.448192596870871,-46.869597596619684
1779965529.2090352,-1.058610569734554,1.4436070384811484,-46.8655776356347
1779965529.2110267,-1.0401595305298896,1.4424008021741275,-46.8611581309052
1779965529.2130182,-1.0217883322630217,1.4426218159098498,-46.85703987729155
1779965529.2150216,-1.0041905208697963,1.4426331531734389,-46.85263054292594
1779965529.2170131,-0.9874528994860263,1.4396349426938688,-46.848019847665675
1779965529.2190075,-0.9720943815487475,1.4354255537175769,-46.84339566690803
1779965529.2209988,-0.9566017951454381,1.4340456642115196,-46.838725769330736
1779965529.222995,-0.9397207635504108,1.4340925688442205,-46.83384220819785
1779965529.224996,-0.9227143552672734,1.433189762221311,-46.82884872389941
1779965529.2270095,-0.90558097298458,1.4334141073761593,-46.82390623399933
1779965529.2290018,-0.8888309016426845,1.4331385507422307,-46.81901084071275
1779965529.2310154,-0.8728526268914047,1.4318155749444783,-46.81413724824464
1779965529.2331138,-0.8570212521001409,1.433217957103734,-46.8090320765161
1779965529.2351923,-0.841040934976901,1.4355237817545499,-46.803523172708466
1779965529.2372656,-0.8243806674788551,1.4365990150632058,-46.79780937696525
1779965529.2392876,-0.8066493984869831,1.4389995304868655,-46.79216164567495
1779965529.241302,-0.7888544389855139,1.442757391745524,-46.786612232783675
1779965529.2433712,-0.7716111001065112,1.445847821686783,-46.78109880829667
1779965529.245382,-0.7545911671226098,1.44807266513375,-46.77537140866713
1779965529.2473917,-0.7378374487146875,1.4504657319241732,-46.76922578691363
1779965529.2494013,-0.7205906670220705,1.4538947680973073,-46.762861527456394
1779965529.251411,-0.7027754728209816,1.4583947753727204,-46.7564725979184
1779965529.2534199,-0.685015723762921,1.4630946060295378,-46.75028122804207
1779965529.2554283,-0.6673752377266252,1.466812914096234,-46.744420768184156
1779965529.257437,-0.6499520694263534,1.4708724703154936,-46.738782090061505
1779965529.259446,-0.6326090063573001,1.475749375434544,-46.73298863065019
1779965529.2614522,-0.6159989315789591,1.4814753154476061,-46.726834263309726
1779965529.2634583,-0.599683589175829,1.4879578888482234,-46.72056074069483
1779965529.265464,-0.5827063816745335,1.492844796207805,-46.71446173362132
1779965529.2674696,-0.5663605184920761,1.4958264848876852,-46.70869104868771
1779965529.269475,-0.5507323927027634,1.499634927925001,-46.7032587796901
1779965529.2714803,-0.5346993879253868,1.50534718663755,-46.698093859510124
1779965529.2734852,-0.5191433232722098,1.5110522480115316,-46.693044789733605
1779965529.2754898,-0.5039205858176047,1.5159071810196096,-46.688016153708695
1779965529.2774944,-0.4890863773728222,1.52154152262538,-46.68310479337181
1779965529.2794983,-0.4749482296443803,1.5268274451933084,-46.67849671148806
1779965529.2815027,-0.46087693258834705,1.5323047639670502,-46.67416229630538
1779965529.2835062,-0.4465145765050776,1.5377217177124696,-46.67003787205281
1779965529.2855093,-0.43186810726980435,1.5422500716124585,-46.66608534315059
1779965529.2875118,-0.4168777883692491,1.5471467362250835,-46.662290564720145
1779965529.289514,-0.40214356658931316,1.5520445915272219,-46.65858248122273
1779965529.2915158,-0.38797850328084144,1.5564918688035874,-46.65501084630114
1779965529.2935193,-0.37382770231142914,1.560764164863654,-46.651559604240255
1779965529.2955236,-0.35936372249708237,1.5648647313103348,-46.64814972633937
1779965529.2975323,-0.344532911557876,1.5694558327698187,-46.64470037414892
1779965529.299536,-0.32845091793973435,1.5740616680177228,-46.641254190596
1779965529.301536,-0.3125764096010173,1.5788608659524694,-46.637896508501164
1779965529.3035393,-0.29730204692663775,1.5837985331442601,-46.634612776056095
1779965529.3055394,-0.2819374983217568,1.5876827742015562,-46.631347588921265
1779965529.3075395,-0.2661236686741903,1.5902386962206299,-46.62797797882815
1779965529.309543,-0.25043803805466336,1.5937774856916735,-46.62432485237792
1779965529.3115418,-0.2344460306217414,1.5988835596013034,-46.620713899997085
1779965529.313541,-0.218420062404533,1.6038920660531464,-46.61729483922902
1779965529.3155503,-0.20268281197999358,1.6087513492813077,-46.614154052092815
1779965529.3175483,-0.1872107750028548,1.6128146156694814,-46.61117321704532
1779965529.3195474,-0.172156810790495,1.6169897836204914,-46.60810351168702
1779965529.321546,-0.15736158203382303,1.6230271072663676,-46.60487551973279
1779965529.3235507,-0.1426417551600336,1.6290776092996984,-46.60156417639398
1779965529.325551,-0.12847855425829682,1.6350361222307748,-46.59835934122223
1779965529.3275537,-0.11463531417967415,1.6413387054787134,-46.59535111372508
1779965529.3295553,-0.10134023672917537,1.6472128930569911,-46.59241766186126
1779965529.3315547,-0.08887235133731426,1.6541846891072822,-46.58935915892016
1779965529.3335583,-0.0762819289689506,1.6619644229544237,-46.586021223968295
1779965529.3355548,-0.06375754236889178,1.6697081273147016,-46.58249649959182
1779965529.3375518,-0.05173335037682559,1.677441575623393,-46.578961643785995
1779965529.3395486,-0.04013413293812361,1.6859182366911876,-46.5754627299017
1779965529.341552,-0.028893606353767618,1.6942970059222684,-46.57200562672345
1779965529.34355,-0.018005727817609448,1.7024917822274672,-46.5684618000855
1779965529.3455462,-0.007155486712336183,1.7120791754607148,-46.56469073099612
1779965529.347543,0.004087972703914465,1.7226764517662845,-46.56065324454106
1779965529.3495383,0.015321864231637254,1.734152841433756,-46.55643461239342
1779965529.351534,0.02645793582609612,1.7455755654210605,-46.55220619210141
1779965529.3535304,0.037467579998468295,1.7564138682452453,-46.5479313270201
1779965529.3555262,0.04819133427639713,1.7674133071217173,-46.543522662595485
1779965529.3575215,0.05953937523427644,1.7783667987847478,-46.538945756365706
1779965529.35952,0.0710492776444556,1.7899704402089094,-46.53437059195614
1779965529.361515,0.08294231516059312,1.801816679928186,-46.529876624530935
1779965529.3635125,0.09509744507771599,1.813495274791255,-46.52540347662661
1779965529.3655076,0.10697438888915946,1.8253199245542149,-46.52084956338124
1779965529.3675027,0.11849955724155911,1.837528161910076,-46.5161357792077
1779965529.3694978,0.1305111890694365,1.850685179823772,-46.51135862033887
1779965529.3714924,0.1426696728668256,1.8641118914948367,-46.50663443581394
1779965529.3734872,0.15511844251489207,1.876494373639068,-46.50202730101526
1779965529.3755095,0.16755539455657184,1.888021916505711,-46.49738757617039
1779965529.377504,0.17947780340954678,1.8992719160649474,-46.492643631241215
1779965529.3795042,0.19095275292633915,1.9098329563994152,-46.48775465430145
1779965529.381499,0.2021667806565994,1.9201373836350446,-46.48266313573499
1779965529.3834949,0.2130896618694608,1.9301035801945776,-46.47758277773439
1779965529.3854885,0.2237168992885562,1.940194421905068,-46.4727174865614
1779965529.3874834,0.23414177969037972,1.951000242851575,-46.46821537320455
1779965529.3894773,0.24430637012726836,1.9627287395698487,-46.46389957488713
1779965529.3914711,0.25355295732871636,1.9747518323079216,-46.45951647000643
1779965529.3934653,0.26175652748159645,1.9854322193175322,-46.45499781197871
1779965529.3955305,0.2698400784476355,1.9950179842000244,-46.45063186750136
1779965529.397528,0.2776872271716022,2.003910200573545,-46.44662137277889
1779965529.3995225,0.28480860320696133,2.0112495747420933,-46.44280941998589
1779965529.4015138,0.291284142494062,2.019757613608545,-46.43928695588504
1779965529.4035084,0.29756266265972675,2.028761710493684,-46.43613236085935
1779965529.405501,0.30357953949436994,2.034994315554389,-46.43320445780795
1779965529.407495,0.309285661550342,2.04326876112343,-46.43025903445357
1779965529.409487,0.31499560247328834,2.053815723989972,-46.427387093982894
1779965529.4114847,0.3204281797419756,2.063764845163828,-46.42485739808221
1779965529.413491,0.32556166435346,2.0738358210142014,-46.42259586624108
1779965529.4154832,0.3311573332856511,2.0826202399874822,-46.42060687108586
1779965529.4174747,0.33700638022015655,2.0901568279226352,-46.41873461280589
1779965529.4194756,0.34323547929380016,2.099717049024169,-46.41672720717171
1779965529.421468,0.34982759341034053,2.109760633701917,-46.414565637293144
1779965529.4234602,0.35662974031114697,2.118289946879817,-46.41247270732545
1779965529.4254537,0.3638662297212141,2.1291985493446504,-46.410511046927326
1779965529.427446,0.37119055395179934,2.1414316988814637,-46.40868198970365
1779965529.4294393,0.3786613089217145,2.1530582967476377,-46.4070159341291
1779965529.4314325,0.3869045023921475,2.167943148360552,-46.40552530544025
1779965529.433424,0.39624415960745496,2.1834118645915623,-46.40411693350811
1779965529.435416,0.40501883448515447,2.197040826618061,-46.40266336964549
1779965529.4374115,0.41380617334522807,2.2127064029698826,-46.40120022538673
1779965529.4394033,0.4229923201135533,2.2285908730133035,-46.399846539266846
1779965529.441395,0.4320366384710649,2.242571993342306,-46.39860569425448
1779965529.4433868,0.4407938838247296,2.25845646877495,-46.39739115613843
1779965529.4453835,0.4500767968573752,2.2762884693092986,-46.39622718489486
1779965529.447377,0.45896374163555714,2.2935894241121164,-46.39519700279853
1779965529.4493687,0.46762191849437906,2.311957401472445,-46.39421119660321
1779965529.4513624,0.4756814519546636,2.3316699539884813,-46.39312445782077
1779965529.4533708,0.4831825519015962,2.350468882800024,-46.39190746234931
1779965529.4553623,0.49042041557219335,2.3692173767438987,-46.390611164146506
1779965529.4573553,0.4975908116678452,2.3883329449699144,-46.38930568882885
1779965529.4593468,0.5041774758057176,2.406616500392628,-46.388054769356195
1779965529.4613388,0.510491852699863,2.4260872212260924,-46.38680250673899
1779965529.463331,0.5163431480202075,2.446275241566654,-46.38545060346934
1779965529.4653232,0.5215007610983599,2.464727585333409,-46.38383195384901
1779965529.467317,0.5262586804713616,2.483200056166604,-46.382010413126245
1779965529.46931,0.5308467586415069,2.50231592955551,-46.38007910987502
1779965529.4713027,0.5349187701782886,2.5209694583074396,-46.37814127599281
1779965529.4732957,0.5389814444015122,2.5396395640234424,-46.37621464603672
1779965529.4752884,0.5431244457005401,2.5578226062044878,-46.374245663664325
1779965529.4772809,0.5466705524078811,2.574774444973477,-46.372176300615415
1779965529.4792736,0.5500416373697615,2.59148061828363,-46.36981959776902
1779965529.4812667,0.5535113092112594,2.6082200911305247,-46.36716855794836
1779965529.4832606,0.5567100654533351,2.624571322452279,-46.36450798682333
1779965529.485253,0.5600417323811409,2.6409327978705717,-46.36191931909802
1779965529.4872458,0.5636396363997649,2.6570814208762483,-46.35933335882447
1779965529.4892383,0.567279160109683,2.67185914918516,-46.35658820658425
1779965529.491231,0.57106991543446,2.6866571663601113,-46.353589467679676
1779965529.493224,0.5749801837529879,2.70138472698374,-46.35036250057728
1779965529.495231,0.578712473632105,2.7149580912145757,-46.346996920356034
1779965529.497229,0.5824851599480768,2.728644723991297,-46.343639398920494
1779965529.4992216,0.5867690892593707,2.7424685270227362,-46.34036930610299
1779965529.501217,0.5908031509306962,2.7563362443658,-46.33705066324986
1779965529.5032094,0.5949334635659884,2.7706999542896593,-46.33353474752486
1779965529.5052018,0.599257615726281,2.7846878574344607,-46.32981252308099
1779965529.5071945,0.6031706611275992,2.797802018401416,-46.325872482894674
1779965529.5091891,0.6068771535461044,2.8114450612720314,-46.321797557611205
1779965529.5111816,0.6106121562242617,2.824822819181011,-46.31634015596591
1779965529.5132,0.6140279394274042,2.8379178017900344,-46.31218315691437
1779965529.515192,0.6170452315808314,2.851788271072331,-46.307960180592474
1779965529.5172067,0.619797172402325,2.8658726776640293,-46.303667151713455
1779965529.5192003,0.6220881614494136,2.8797815567289353,-46.299416695804915
1779965529.5211964,0.6239300616008715,2.89497225958115,-46.2951177706865
1779965529.523189,0.6253288938218728,2.911065935846339,-46.29069470058212
1779965529.5251815,0.626080610739385,2.9272753832956684,-46.28620033512065
1779965529.527201,0.6264233967213749,2.943873773015767,-46.28166798948588
1779965529.5291936,0.626385373755958,2.960383144600663,-46.277126275485834
1779965529.5311863,0.6259669595760106,2.9767719248107607,-46.272647439192674
1779965529.533179,0.6252611051636514,2.994326731997317,-46.268274402749825
1779965529.5351782,0.6242751154771291,3.0125487779070785,-46.263983951870955
1779965529.5371714,0.6228753832766589,3.0307690631100557,-46.259751878088615
1779965529.539165,0.6213457709722372,3.050295110031054,-46.25552362310349
1779965529.5411558,0.6198449816584035,3.0714719257932326,-46.25133675268445
1779965529.543147,0.6183931346935525,3.0930705284240507,-46.247263768495976
1779965529.5452266,0.6171174468839619,3.1146946058197025,-46.24334765022041
1779965529.5472379,0.6160654377398342,3.1369204367829737,-46.239612753378374
1779965529.549225,0.6152474370834445,3.1595026284610763,-46.236003816909175
1779965529.5512128,0.6146824853455294,3.1823364685068696,-46.23245420832969
1779965529.5532002,0.6142176984212382,3.205472472041605,-46.229008015740895
1779965529.555188,0.6141423732785704,3.228893755203791,-46.2257669736339
1779965529.5571756,0.6147196673817953,3.2532552770953345,-46.22279297707938
1779965529.559165,0.6157989387809496,3.278462198902395,-46.22003493155785
1779965529.5611575,0.6170172415043726,3.304235723096854,-46.21742644542381
1779965529.563151,0.618494488386432,3.3300875786056157,-46.215018066156276
1779965529.565139,0.6203545446624272,3.355722107304313,-46.21289952028205
1779965529.5671275,0.6223551929297505,3.381128114457643,-46.21109553800028
1779965529.5691159,0.6245689949767425,3.4064183792318707,-46.20962129564705
1779965529.5711048,0.6270666076601841,3.431421038243837,-46.20852094345432
1779965529.5730934,0.629530465734668,3.4563350004837567,-46.20768418832677
1779965529.5750828,0.6319326009870827,3.4814064252786223,-46.20696471856107
1779965529.5770745,0.6343914983608199,3.505929253364092,-46.20627461912908
1779965529.5790644,0.636527332589917,3.5304268019818243,-46.205628468828664
1779965529.5810544,0.6384291698922188,3.555251696894527,-46.20505169277865
1779965529.5830445,0.6402206511326829,3.580028616366935,-46.204571374216584
1779965529.5850346,0.6416484560726426,3.6039057896626967,-46.2041465762773
1779965529.587025,0.6424684226718095,3.6268193384901917,-46.20359086423818
1779965529.5890152,0.6424991768792371,3.649419843083679,-46.202754230101434
1779965529.5910077,0.641936957723682,3.671664651860595,-46.20161951301504
1779965529.5930007,0.6407421531059079,3.6935435002929515,-46.20026130797186
1779965529.5950274,0.6387761735213819,3.7151047577295935,-46.198747551482576
1779965529.5970173,0.6360890401261899,3.7365329266676937,-46.19715844637102
1779965529.5990071,0.6325492024598725,3.7581832116189804,-46.19549266995017
1779965529.6010003,0.628181076726324,3.7795156665291882,-46.19369703521369
1779965529.6029932,0.6229708536310196,3.7996979964161715,-46.19183948327
1779965529.604987,0.6170519859585916,3.818811955012346,-46.19006253797907
1779965529.6069772,0.6105262144786046,3.8375798967097876,-46.18852638535836
1779965529.608969,0.6035868207320005,3.856229027197805,-46.18732787210722
1779965529.6109653,0.5963213839748636,3.874421041807239,-46.18457235386087
1779965529.6129558,0.5890347711430325,3.892493660389272,-46.18387845262789
1779965529.6149464,0.5816485300592482,3.9103836448284626,-46.183366976623404
1779965529.6169405,0.5745066613792166,3.928479393814955,-46.18302595260688
1779965529.6189644,0.567596360949148,3.9468671374398747,-46.18278931132616
1779965529.6209877,0.5611953121609604,3.965079059116986,-46.18252315263105
1779965529.62301,0.5552790293375289,3.9832042054029193,-46.18211003587375
1779965529.6250315,0.5501015290423779,4.001092978856847,-46.1814005797604
1779965529.6270535,0.5456298213120101,4.018638114424679,-46.18034051236054
1779965529.6290796,0.5418812464353983,4.036305438514377,-46.17889757718903
1779965529.6310987,0.5386219632343664,4.054665355901131,-46.177007213880316
1779965529.6331186,0.5360130537097265,4.073657853454021,-46.174629549285356
1779965529.6351368,0.5338523857998154,4.0933733854391985,-46.171812606693194
1779965529.6371562,0.5321593851142622,4.113997174605104,-46.16858387512922
1779965529.6391714,0.5306983363424452,4.135116301610039,-46.16497925440931
1779965529.6411865,0.5293149133315437,4.156374976576484,-46.16105624370104
1779965529.6432004,0.527680050335027,4.177994932367516,-46.156932369000565
1779965529.6452146,0.5257638166430773,4.200322040321808,-46.152685771293235
1779965529.647227,0.5234586245803973,4.223379861425514,-46.14831609480171
1779965529.649239,0.520593360261472,4.247046975893642,-46.14383094972099
1779965529.6512501,0.5169637171934253,4.271617391391901,-46.13929062613083
1779965529.6532617,0.5127008109372828,4.297005888950116,-46.1347872683113
1779965529.6552715,0.5076746999791917,4.323340944394621,-46.130410571838716
1779965529.6572812,0.5018021734589858,4.350760529128263,-46.12615094821809
1779965529.6592903,0.49493478950025027,4.379352739956355,-46.12190485917656
1779965529.6612988,0.4873690570823992,4.408088623061802,-46.117577219426074
1779965529.6633072,0.4791518177071925,4.436320644841377,-46.11317680927662
1779965529.6653147,0.4703181075713379,4.464774056095796,-46.10879702464708
1779965529.667322,0.46110432295992365,4.493552876125985,-46.1045329034013
1779965529.6693292,0.4515652932127384,4.522958349352118,-46.10044705567423
1779965529.6713352,0.4416867160643145,4.553192044231668,-46.09650833106491
1779965529.673341,0.4317953224934059,4.583272379628995,-46.09264789677456
1779965529.6753466,0.4218523653602223,4.613440543286612,-46.08882068997896
1779965529.6773512,0.4120851597871566,4.643911915506481,-46.08506333497167
1779965529.6793556,0.4026875028115585,4.6742713846240935,-46.081455757389236
1779965529.68136,0.3937616408354046,4.703967759108194,-46.07806972532454
1779965529.683364,0.38535217046140047,4.733074932998751,-46.074921625608475
1779965529.685367,0.37750439219529186,4.761877549260878,-46.07196492705476
1779965529.6873703,0.3702676153204427,4.7904693418236945,-46.06912405990428
1779965529.6893733,0.3636533106772708,4.818658973472927,-46.06633983164639
1779965529.691378,0.3576259535382314,4.846217197500489,-46.063649759623914
1779965529.6933823,0.35220903807207865,4.873338140680973,-46.061065063511386
1779965529.6953857,0.34743042773815286,4.900546052951023,-46.058592509195655
1779965529.6974092,0.3431868814772753,4.927712895348532,-46.05617264209218
1779965529.6994588,0.33934471000429123,4.954075180380865,-46.0537717743314
1779965529.7014787,0.3356591777109015,4.979382346797097,-46.05131031301594
1779965529.7035217,0.33209438513013334,5.0040644835665855,-46.04877713247182
1779965529.7055295,0.3284206949160536,5.028105667217323,-46.04623180589318
1779965529.7075264,0.32452267274699637,5.051712130024538,-46.043741307712025
1779965529.7095335,0.3203652485302759,5.0755013338841035,-46.041402840170605
1779965529.7115312,0.31594023935331816,5.098509132973472,-46.039555312542085
1779965529.7136688,0.3105835460137685,5.121207792414647,-46.03739873997796
1779965529.7157364,0.30441278475585887,5.143561518878163,-46.0353532248767
1779965529.7177403,0.29722419877842926,5.165562200489866,-46.03348090487566
1779965529.7197292,0.2890761584893775,5.187116565905953,-46.03178512284844
1779965529.721718,0.27993889975567754,5.208256973949711,-46.030293605599
1779965529.7237103,0.269818232470674,5.228931470390359,-46.0290580363509
1779965529.7257018,0.2587940965171986,5.249181977677694,-46.02802860754082
1779965529.727692,0.2467508481713366,5.269476537229129,-46.02714210554557
1779965529.7296808,0.23367358294512952,5.2896080453817795,-46.026334390266456
1779965529.73167,0.21980208437189236,5.309518524148212,-46.02563741640135
1779965529.7336621,0.2055162806040226,5.329703226148209,-46.02504417003465
1779965529.7356985,0.190882351651728,5.349939555853156,-46.024460306104274
1779965529.73769,0.1760667087487429,5.369985608045236,-46.02382112276763
1779965529.7396781,0.16115252103684863,5.390026936314578,-46.0230851372884
1779965529.7416694,0.14634195193549568,5.410217230280496,-46.02226748269256
1779965529.7436578,0.13184527691735992,5.430714816923586,-46.02133071879734
1779965529.7456465,0.11797811711862,5.451509892933324,-46.020221013979835
1779965529.7476857,0.1045481244637283,5.473064733511858,-46.01889013845692
1779965529.7496727,0.09189539969681444,5.495282652518561,-46.01731090742061
1779965529.7516599,0.0801284681531133,5.517828977009008,-46.01544761653164
1779965529.7536473,0.0691216616535079,5.540701327898883,-46.01328886543108
1779965529.7556348,0.058851723106210604,5.564213170502928,-46.010874285624155
1779965529.7576227,0.04930343826170799,5.5885965393255805,-46.00823195177953
1779965529.7596107,0.04043163957757543,5.613215869572354,-46.00539249493922
1779965529.7615988,0.03218249050254729,5.638034795248817,-46.002354426212776
1779965529.7635872,0.02427694462420471,5.663765256864634,-45.99915742304358
1779965529.765576,0.0165529037981459,5.690361449369741,-45.99580409818662
1779965529.7675645,0.008954481632038377,5.717824645289809,-45.99235323478543
1779965529.7695537,0.0013369901637847372,5.745684470696681,-45.98887933057356
1779965529.7715428,-0.006515730319001802,5.774040269621944,-45.98545699384892
1779965529.7735324,-0.014789933495665751,5.803104790382472,-45.98211846521641
1779965529.775522,-0.023596306403611565,5.832773283663426,-45.97888568446513
1779965529.7775116,-0.03308795710756601,5.862790490904405,-45.97574424539123
1779965529.779502,-0.04318754610807353,5.892705398630632,-45.972660542657856
1779965529.781492,-0.05413746743448873,5.923119777659041,-45.96961725467075
1779965529.783482,-0.0658309790486814,5.954188171852643,-45.96660169545378
1779965529.785472,-0.07821860343253527,5.985513775136664,-45.96361933474458
1779965529.7874622,-0.09139781157089091,6.016938367352666,-45.96065453711421
1779965529.7894526,-0.10533471541824341,6.048399865687766,-45.957671074407564
1779965529.7914433,-0.11989445538485159,6.0798415585089725,-45.954625161008174
1779965529.7934341,-0.13492508430143627,6.111097621483915,-45.95149914832972
1779965529.7954278,-0.1503196697211095,6.141892479730208,-45.94830746885535
1779965529.79742,-0.16607010448262247,6.172411549958206,-45.945054601429504
1779965529.7994113,-0.18199204277083705,6.202536987349003,-45.94174804587495
1779965529.8014028,-0.1979263698291199,6.23204832780138,-45.938383791618264
1779965529.803437,-0.21384494572173374,6.260920778456426,-45.9349870332896
1779965529.8054302,-0.22961146485656472,6.289495492766427,-45.93161325330126
1779965529.8074207,-0.2451329905210441,6.317975712555715,-45.92833082952228
1779965529.8094108,-0.2602071623145999,6.3456688401642145,-45.92514136202915
1779965529.8114867,-0.274832650222064,6.371766527312426,-45.92058291401412
1779965529.8134947,-0.2892671202613944,6.397765938577519,-45.9176665093797
1779965529.815482,-0.30320585134779593,6.423373305293032,-45.914936657742125
1779965529.817471,-0.31667833320011385,6.448012584221279,-45.91239299162148
1779965529.8194585,-0.32973581290282905,6.471738137828744,-45.90998504798821
1779965529.821446,-0.34227055801636,6.494976256591051,-45.90773594537384
1779965529.8234365,-0.35449062576706997,6.517587118367037,-45.90561614135828
1779965529.825426,-0.3664657618576338,6.539753874958086,-45.90361473326023
1779965529.8274176,-0.3781864854339748,6.561517060835792,-45.9017134115743
1779965529.8294172,-0.3898917156857511,6.58256205473845,-45.899945351188315
1779965529.8314123,-0.40147166023516956,6.603045431990586,-45.8982965076857
1779965529.8334022,-0.4129871140772358,6.623009872056504,-45.89671193956129
1779965529.8353913,-0.4247454580878239,6.64249443619028,-45.89514791040291
1779965529.8373806,-0.43679813724275957,6.6618691964036145,-45.89360036143612
1779965529.8393865,-0.4492207271949554,6.6812069996042425,-45.89212076600494
1779965529.8413842,-0.4621506814726296,6.699958426582257,-45.89068505109437
1779965529.8433733,-0.4755600081094394,6.718728719505826,-45.889298345806004
1779965529.845363,-0.48947913636079304,6.737818598874532,-45.887965081580866
1779965529.8473563,-0.5041031814885095,6.756928731141938,-45.88665276977215
1779965529.849347,-0.5193757408372203,6.776123699486519,-45.88536083307955
1779965529.8513367,-0.5353249342637199,6.795408712139873,-45.88408058866874
1779965529.853326,-0.5520079394363243,6.814753574255196,-45.88284667466056
1779965529.8553154,-0.569221930424082,6.834494100375446,-45.88160585935419
1779965529.857305,-0.5868683799061352,6.854649015919749,-45.88034485727499
1779965529.8592944,-0.6049363771074364,6.875095238215738,-45.87905851123233
1779965529.8612854,-0.6233197781368653,6.896119241409987,-45.87775298238933
1779965529.8632772,-0.6419887270875487,6.917630400796163,-45.876402747769276
1779965529.8652668,-0.6607526602553776,6.939393308746633,-45.8749842625162
1779965529.8672564,-0.6794888644775247,6.9617309600867445,-45.87346467742388
1779965529.8692458,-0.6980129665470552,6.9845817756165625,-45.87181356536578
1779965529.8712354,-0.7161646352455281,7.0076152228325945,-45.870016009078306
1779965529.8732252,-0.7339649152587151,7.0310197853938154,-45.868113816932365
1779965529.8752158,-0.7512872486607428,7.0549907726628955,-45.86613034303256
1779965529.877209,-0.767981022099195,7.079370406829147,-45.86404411311331
1779965529.8792036,-0.7841940199215752,7.104305845027126,-45.86182422617497
1779965529.881194,-0.7999142748655635,7.129904737325955,-45.85946846181238
1779965529.883185,-0.8148635329379681,7.155825545708627,-45.857002042043455
1779965529.885176,-0.8291554589528713,7.181777024426234,-45.85448382458188
1779965529.8871827,-0.8430767224355309,7.208398218620848,-45.851950307268325
1779965529.8891733,-0.8564500263174144,7.235694963360394,-45.84940328363815
1779965529.8911645,-0.8692442111681846,7.262611466461401,-45.846859947922276
1779965529.8931603,-0.8818993834299602,7.289754454423575,-45.84429896216956
1779965529.895165,-0.8943145991531836,7.31771942446655,-45.84174132619281
1779965529.8971817,-0.9063944843777005,7.345450016107379,-45.83927228038432
1779965529.8991752,-0.9185488000420414,7.373085547970064,-45.83692778380654
1779965529.901169,-0.930756606045525,7.401067735405859,-45.83467616317187
1779965529.9031615,-0.9428728513530767,7.428582677267837,-45.8324420427147
1779965529.9051507,-0.9552029895888898,7.456133564094966,-45.8302471964899
1779965529.90714,-0.9676846392560474,7.483803124030473,-45.82803223004714
1779965529.909131,-0.9803145872548413,7.510301695948273,-45.825744901300176
1779965529.9111207,-0.9932162922459332,7.53583131424449,-45.823548894354836
1779965529.9131129,-1.0066051396585391,7.5618749648641765,-45.8212801919253
1779965529.915105,-1.0201489400281052,7.5871869558601395,-45.818945285150306
1779965529.9170947,-1.0337104132098633,7.611314136449292,-45.81653487148216
1779965529.9190855,-1.0477865091511762,7.635469152536026,-45.814009328125096
1779965529.921081,-1.062281513872642,7.659202284658663,-45.811368520797444
1779965529.9231217,-1.0765664492921274,7.681489267440053,-45.80866550388254
1779965529.9251118,-1.0912948375761404,7.703425623886621,-45.80583383435501
1779965529.9271047,-1.1066248083055477,7.725401044688665,-45.802815623486836
1779965529.9290953,-1.1216187410814957,7.74610492512914,-45.79962282565312
1779965529.9310842,-1.1366278204705258,7.765818297393619,-45.796342643875015
1779965529.933074,-1.152186693069186,7.7854112228717165,-45.79289499443744
1779965529.9350684,-1.1676727689071853,7.8045319368235155,-45.7893963478736
1779965529.937058,-1.1830034434281371,7.822703223001625,-45.78596258673079
1779965529.9390502,-1.1988021503479758,7.84089993900731,-45.782552628329924
1779965529.9410417,-1.2144229477106452,7.858766321807762,-45.77906572273307
1779965529.9430315,-1.2296915261800394,7.875371470641411,-45.77559100154479
1779965529.945022,-1.2450928264741392,7.8921698810952075,-45.77220867869493
1779965529.9470115,-1.2604347312782398,7.909525605425305,-45.768842016300155
